"gene"	"ncpgs_orig"	"ncpgs"	"treatment.ratio"	"converged"	"p.value.treatment"	"p.value.inter"	"adj.p.value.treatment"	"adj.p.value.inter"
"SpisGene19632"	167	165	1.01671090073927	1	0.0823774173582083	1	0.239608015528521	1
"SpisGene19633"	188	186	1.01415789513266	1	0.210242548597008	1	0.491853055425805	1
"SpisGene19635"	260	234	1	1	1	1	1	1
"SpisGene19636"	105	104	1	1	1	1	1	1
"SpisGene19637"	61	58	0.989796026549426	1	0.348632400592052	8.63253878912809e-09	0.758152327975102	1.25876045869891e-06
"SpisGene19638"	60	57	1.09491810921373	1	0.0815037958167145	2.22752584420118e-07	0.237753373319513	2.2239136401295e-05
"SpisGene19639"	78	33	1	1	1	1	1	1
"SpisGene19640"	59	43	1	1	1	1	1	1
"SpisGene19644"	19	19	0.970623232787005	1	0.0187115670352292	1	0.0822412021381724	1
"SpisGene19646"	68	20	1	1	1	1	1	1
"SpisGene19647"	224	47	1.09749353310227	1	4.60306581788917e-05	1	0.000964901659197685	1
"SpisGene19648"	19	9	1	1	1	1	1	1
"SpisGene19650"	58	19	1.20822848539228	1	0.0406254799818901	1	0.142562244825619	1
"SpisGene19651"	71	71	1.03155605288402	1	0.135296035129517	1	0.345074950818252	1
"SpisGene19653"	122	119	1	1	1	1	1	1
"SpisGene19654"	117	116	1	1	1	1	1	1
"SpisGene19655"	6	6	1	1	1	1	1	1
"SpisGene19656"	75	75	1.01971395669992	1	0.0409327162202473	1	0.143141799038429	1
"SpisGene19657"	33	26	0.950757768583261	1	0.0355970053622147	1	0.129722464131556	1
"SpisGene19664"	14	14	1	1	1	1	1	1
"SpisGene19666"	213	213	0.985277120266308	1	0.0222664813246176	1	0.0930807793434222	1
"SpisGene19667"	66	48	1	1	1	1	1	1
"SpisGene19669"	142	142	1	1	1	1	1	1
"SpisGene19670"	123	120	1	1	1	1	1	1
"SpisGene19671"	46	46	1	1	1	1	1	1
"SpisGene19672"	112	112	1.07076723121008	1	1.02062732226277e-05	1	0.00029608879542712	1
"SpisGene19674"	150	148	1	1	1	1	1	1
"SpisGene19677"	27	27	1	1	1	1	1	1
"SpisGene19679"	41	40	1.02567339554397	1	0.0767280711474912	1	0.22750343075617	1
"SpisGene19689"	66	36	1	1	1	1	1	1
"SpisGene19694"	91	89	1	1	1	1	1	1
"SpisGene19697"	85	67	0.935701314648971	1	0.00121135708545301	1	0.0115527187788212	1
"SpisGene19698"	92	91	1.01895203021557	1	0.131986345392389	1	0.338424960582706	1
"SpisGene19699"	15	13	1.01071440367671	1	0.47302201158394	0.00362303220878441	0.999052779183005	0.0925125413312186
"SpisGene19700"	57	30	1.19889655201318	1	0.00104004037594615	1	0.0103369752881034	1
"SpisGene19703"	20	6	1.19223352446851	1	0.052008039198318	1	0.170786218245712	1
"SpisGene19717"	46	44	1	1	1	1	1	1
"SpisGene19720"	48	38	1	1	1	1	1	1
"SpisGene19722"	497	489	1	1	1	1	1	1
"SpisGene19724"	53	34	1	1	1	1	1	1
"SpisGene19725"	12	9	0.848432049317903	1	0.0819005678811211	0.0154376438645971	0.238642564604984	0.320975552171604
"SpisGene19733"	19	5	1.26718507548849	1	0.0350113725447887	1	0.128136073494501	1
"SpisGene19736"	42	35	1.03201681222378	1	0.0302521735769919	1	0.116125593204096	1
"SpisGene19741"	49	24	1	1	1	1	1	1
"SpisGene19747"	60	60	1	1	1	1	1	1
"SpisGene19754"	9	7	0.602409638554216	1	0.00130851754855142	1	0.0122371236059467	1
"SpisGene19755"	76	39	1	1	1	1	1	1
"SpisGene19759"	8	8	1	1	1	1	1	1
"SpisGene19762"	13	10	1.13771070346563	1	0.107781428997722	1	0.291112307129603	1
"SpisGene19767"	47	44	1	1	1	1	1	1
"SpisGene19769"	34	33	1	1	1	1	1	1
"SpisGene19770"	86	86	1	1	1	1	1	1
"SpisGene19771"	59	55	1.05769890798567	1	0.00182841118647535	1	0.0155223723089363	1
"SpisGene19772"	69	55	1.04052558408591	1	0.0323134014412496	1	0.121224480288398	1
"SpisGene19775"	79	77	1	1	1	1	1	1
"SpisGene19776"	104	103	1	1	1	1	1	1
"SpisGene19778"	7	7	0.900542533790718	1	0.883365887638553	0.0330841017472793	1	0.625138969457989
"SpisGene19779"	185	179	1	1	1	1	1	1
"SpisGene19781"	22	11	1	1	1	1	1	1
"SpisGene19783"	58	44	1	1	1	1	1	1
"SpisGene19786"	44	43	0.908877044635916	1	0.000222778455410438	1	0.00327431146267703	1
"SpisGene19787"	84	81	0.981735671677186	1	0.0269719167686139	1	0.107248934922777	1
"SpisGene19788"	41	41	1	1	1	1	1	1
"SpisGene19789"	17	15	1	1	1	1	1	1
"SpisGene19791"	23	12	1.3539081863776	1	0.50757223747288	0.00853718318804389	1	0.194269125441278
"SpisGene19792"	162	162	0.989442235657299	1	0.176060645538064	1	0.424522209280423	1
"SpisGene19793"	294	294	1	1	1	1	1	1
"SpisGene19796"	130	120	1	1	1	1	1	1
"SpisGene19797"	12	12	1	1	1	1	1	1
"SpisGene19798"	42	42	1.0222687529224	1	0.956551773097911	1	1	1
"SpisGene19800"	51	51	1	1	1	1	1	1
"SpisGene19802"	12	10	0.767665536405086	1	0.00751041149806311	1	0.042347981677711	1
"SpisGene19803"	34	30	1	1	1	1	1	1
"SpisGene19804"	150	136	1	1	1	1	1	1
"SpisGene19805"	31	30	0.918112744496603	1	0.0365716815721285	1	0.132230791250352	1
"SpisGene19806"	289	213	1.03635596319722	1	0.138934093676622	1	0.352246082389459	1
"SpisGene19807"	52	52	1.02975113738155	1	0.00706580449127262	1	0.0405296301098774	1
"SpisGene19808"	317	315	1.02499123012555	1	0.0387792776726639	1	0.138272829848282	1
"SpisGene19809"	78	77	1.0418466639963	1	7.43265197101583e-05	1	0.00140801109645808	1
"SpisGene19810"	6	6	0.988917519912639	1	0.969286394470779	6.83731763304301e-05	1	0.00303754004578039
"SpisGene19812"	250	230	1	1	1	1	1	1
"SpisGene19813"	147	143	1.02944122368974	1	0.0903898887561406	1	0.25664339110602	1
"SpisGene19814"	54	54	1	1	1	1	1	1
"SpisGene19815"	21	19	1	1	1	1	1	1
"SpisGene19816"	112	104	1.02186094316398	1	0.95472475133723	1	1	1
"SpisGene19817"	68	66	1.03433606480231	1	0.0751381299058281	1	0.223519350109084	1
"SpisGene19818"	172	170	1	1	1	1	1	1
"SpisGene19820"	85	85	1	1	1	1	1	1
"SpisGene19821"	28	28	0.920803643903347	1	0.00540729466383965	1	0.0336271826401072	1
"SpisGene19822"	49	49	1	1	1	1	1	1
"SpisGene19824"	11	10	1	1	1	1	1	1
"SpisGene19827"	43	12	1	1	1	1	1	1
"SpisGene19836"	39	7	0.697395808122371	1	0.000459258860963683	1	0.00567392050969848	1
"SpisGene19837"	18	10	0.866835179707319	1	0.184018094938888	1	0.441022605560718	1
"SpisGene19838"	163	158	1.06854590285059	1	1.60907913195465e-06	1	6.7289867699326e-05	1
"SpisGene19840"	295	281	1.00844413629483	1	0.138997927094272	1	0.352327316573359	1
"SpisGene19841"	62	62	1.02882770993498	1	0.090369802342129	1	0.25664339110602	1
"SpisGene19844"	52	52	1.0600224667585	1	0.00098790292166457	1	0.00998899651267041	1
"SpisGene19847"	39	38	1.03462180130893	1	0.0281732033460746	1	0.110804789487939	1
"SpisGene19849"	234	222	1.03427013968799	1	0.000317020779874352	1	0.00427944736462718	1
"SpisGene19850"	167	167	1.02364300202195	1	0.140007592612947	1	0.354238388433031	1
"SpisGene19851"	158	154	1.01246376346538	1	0.403490973567295	1	0.865058419244102	1
"SpisGene19852"	276	274	1.01035173269359	1	0.0247357644577888	1	0.100387311056388	1
"SpisGene19856"	51	20	1	1	1	1	1	1
"SpisGene19861"	135	106	1.11288657778656	1	1.91434739630216e-06	1	7.79955803155167e-05	1
"SpisGene19868"	20	11	1	1	1	1	1	1
"SpisGene19873"	42	28	1.06795558810025	1	0.0304502876533639	1	0.116603347537864	1
"SpisGene19874"	13	13	1.13152469419694	1	0.0131752047415048	1	0.0640103546450489	1
"SpisGene19876"	65	65	1.02488782015024	1	0.0291833189063902	1	0.113198998992165	1
"SpisGene19877"	88	88	1	1	1	1	1	1
"SpisGene19878"	79	79	1.02540258247269	1	0.0235930240921874	1	0.0969536510188903	1
"SpisGene19881"	96	95	1	1	1	1	1	1
"SpisGene19882"	41	28	0.828455011822351	1	0.000448459146024944	1	0.00558167768618425	1
"SpisGene19883"	78	78	1.02678375402661	1	0.000939302552471806	1	0.00962232827688021	1
"SpisGene19890"	50	50	1	1	1	1	1	1
"SpisGene19893"	176	174	1	1	1	1	1	1
"SpisGene19894"	60	58	1	1	1	1	1	1
"SpisGene19898"	66	61	1	1	1	1	1	1
"SpisGene19901"	393	382	1	1	1	1	1	1
"SpisGene19903"	28	27	1	1	1	1	1	1
"SpisGene19911"	66	65	1	1	1	1	1	1
"SpisGene19912"	60	60	1	1	1	1	1	1
"SpisGene19913"	47	44	1.02880028114866	1	0.0115021266506271	1	0.0580713291764237	1
"SpisGene19915"	44	13	1	1	1	1	1	1
"SpisGene19916"	134	134	1	1	1	1	1	1
"SpisGene19920"	78	78	1	1	1	1	1	1
"SpisGene19921"	96	96	1.03508555808078	1	0.000103656178897407	1	0.00183415060077579	1
"SpisGene19922"	135	127	1.06187940069375	1	0.073653352721813	1	0.220354146581045	1
"SpisGene19923"	47	39	1.141476585864	1	0.00451439038260031	1	0.0296552899940585	1
"SpisGene19924"	20	17	1.12187271276277	1	0.0411996020508365	1	0.14366708304826	1
"SpisGene19925"	7	5	1	1	1	1	1	1
"SpisGene19927"	53	48	1	1	1	1	1	1
"SpisGene19929"	84	84	1	1	1	1	1	1
"SpisGene19932"	76	76	1	1	1	1	1	1
"SpisGene19933"	479	478	1.00761949093342	1	0.198085315300332	1	0.46845528471154	1
"SpisGene19935"	17	17	1	1	1	1	1	1
"SpisGene19939"	99	91	0.932998332496973	1	0.00156677735125963	1.01898923495626e-08	0.0138020879226226	1.41155483772317e-06
"SpisGene19940"	37	32	1	1	1	1	1	1
"SpisGene19942"	9	9	1.38902100779	1	0.0146270007967501	1	0.0686719001965998	1
"SpisGene19943"	120	87	1	1	1	1	1	1
"SpisGene19946"	6	6	1	1	1	1	1	1
"SpisGene19950"	521	511	1	1	1	1	1	1
"SpisGene19951"	18	15	1.14066756781237	1	0.0598824362648655	1	0.189388843267524	1
"SpisGene19952"	510	421	1	1	1	1	1	1
"SpisGene19954"	40	29	1.33576394253721	1	3.76393634095524e-07	1	1.96754445898425e-05	1
"SpisGene19963"	106	97	1	1	1	1	1	1
"SpisGene19964"	120	102	1.06391011222177	1	0.0522756758613934	1	0.171213876079132	1
"SpisGene19965"	13	9	1	1	1	1	1	1
"SpisGene19973"	7	7	0.580246913580247	1	0.000144773868184215	1	0.00236984343754427	1
"SpisGene19974"	19	6	1.26080049570816	1	0.0315969386312113	1	0.11967097536264	1
"SpisGene19976"	44	23	1	1	1	1	1	1
"SpisGene19977"	42	24	0.84106127208274	1	0.0347178444076905	1	0.127440593483281	1
"SpisGene19984"	26	8	1.16871174115915	1	0.0409123179713501	1	0.143141799038429	1
"SpisGene19989"	16	14	1.39099330931545	1	0.000280345459687694	1	0.00388790718127915	1
"SpisGene19993"	142	133	1.07368390250144	1	0.00418833774959704	1	0.0280793460018357	1
"SpisGene19994"	60	43	1	1	1	1	1	1
"SpisGene19995"	259	252	1	1	1	1	1	1
"SpisGene19996"	62	62	1	1	1	1	1	1
"SpisGene19997"	242	235	1	1	1	1	1	1
"SpisGene19999"	82	82	1	1	1	1	1	1
"SpisGene20000"	90	70	1	1	1	1	1	1
"SpisGene20007"	26	16	0.61828907618166	1	7.81025868082159e-10	1	1.16963900947115e-07	1
"SpisGene20010"	71	16	0.845268005984997	1	0.00305160867328019	1	0.022545284878194	1
"SpisGene20011"	38	33	1	1	1	1	1	1
"SpisGene20012"	24	17	1	1	1	1	1	1
"SpisGene20013"	16	16	1.04507223785549	1	0.00577142250314503	0.00937870728430589	0.0351615745903536	0.209546036541689
"SpisGene20014"	32	32	1	1	1	1	1	1
"SpisGene20018"	78	78	1	1	1	1	1	1
"SpisGene20019"	28	28	1.0339829755822	1	0.00950470053512506	1	0.0506288232665882	1
"SpisGene20020"	39	38	1	1	1	1	1	1
"SpisGene20021"	97	91	1	1	1	1	1	1
"SpisGene20022"	43	37	1	1	1	1	1	1
"SpisGene20024"	22	13	1	1	1	1	1	1
"SpisGene20029"	22	22	1.01278409137838	1	0.934640904373217	0.00091356196011294	1	0.0283588057198084
"SpisGene20035"	105	95	1	1	1	1	1	1
"SpisGene20036"	50	47	1	1	1	1	1	1
"SpisGene20037"	16	15	0.874963899148017	1	0.0101886990242538	1	0.0531346647467203	1
"SpisGene20042"	28	28	1	1	1	1	1	1
"SpisGene20043"	75	75	1	1	1	1	1	1
"SpisGene20044"	56	55	1	1	1	1	1	1
"SpisGene20068"	8	8	1	1	1	1	1	1
"SpisGene20069"	48	48	1	1	1	1	1	1
"SpisGene20070"	52	52	1	1	1	1	1	1
"SpisGene20071"	127	126	1	1	1	1	1	1
"SpisGene20072"	61	61	1.01932339211772	1	0.463375787896563	1	0.980922728074443	1
"SpisGene20076"	50	45	1.11925621944199	1	0.51897469770937	7.74228657033328e-10	1	1.38387128665215e-07
"SpisGene20077"	115	115	1	1	1	1	1	1
"SpisGene20080"	12	8	0.771399377972303	1	0.00891902256437409	1	0.0481570894567155	1
"SpisGene20091"	27	21	0.810828627839919	1	0.00312698872936668	1	0.0229159439148938	1
"SpisGene20094"	178	161	1.11972596229031	1	6.46615183150128e-06	1	0.000210758513519698	1
"SpisGene20095"	116	111	1.01005113569389	1	0.606741999411081	3.37921259730338e-12	1	1.01211983792746e-09
"SpisGene20097"	16	16	1.07681779979506	1	0.0185766851854067	1	0.081855596510806	1
"SpisGene20102"	19	7	1.12294649406531	1	0.00267835120467407	0.0270281074654149	0.0206121444793042	0.527737685867829
"SpisGene20105"	34	6	0.544779693486704	1	3.64815516296484e-07	1	1.93439500076442e-05	1
"SpisGene20106"	177	171	1.02102433066178	1	0.0214204225878365	1	0.0906726979061895	1
"SpisGene20107"	133	110	1.03572451699834	1	0.224587453587407	1	0.520141726364816	1
"SpisGene20108"	26	22	1	1	1	1	1	1
"SpisGene20109"	113	108	1.03454125783806	1	0.28364276746073	1	0.635144301677069	1
"SpisGene20110"	539	396	1.05504018879907	1	0.00337151636057625	1	0.0241052543921975	1
"SpisGene20111"	41	38	1.22157508406997	1	0.000409038789789214	1	0.00517462085438821	1
"SpisGene20112"	14	10	1.09293107457441	1	0.269109190138524	0.0269333971792821	0.607139259999007	0.527342592828276
"SpisGene20117"	90	88	1	1	1	1	1	1
"SpisGene20118"	75	74	1.01948893433853	1	0.318625297809158	1	0.702268406985102	1
"SpisGene20119"	11	8	0.889712518746519	1	0.148415399785683	1	0.370186689269623	1
"SpisGene20120"	404	403	1	1	1	1	1	1
"SpisGene20121"	6	6	1.48299938684827	1	0.000110713499471276	0.0142474383438623	0.00192610204260703	0.300171315069739
"SpisGene20122"	122	121	1.011126928967	1	0.186723352924563	1	0.446251498190641	1
"SpisGene20124"	12	12	1	1	1	1	1	1
"SpisGene20125"	120	116	0.962896763160788	1	0.00530311501845354	1	0.0331093637377477	1
"SpisGene20127"	156	155	1	1	1	1	1	1
"SpisGene20132"	53	44	1	1	1	1	1	1
"SpisGene20133"	86	86	1	1	1	1	1	1
"SpisGene20136"	16	13	1	1	1	1	1	1
"SpisGene20158"	51	50	1.08547349401749	1	0.000390997589823416	1	0.00500350495429919	1
"SpisGene20159"	233	213	1	1	1	1	1	1
"SpisGene20161"	112	102	1.10215510716178	1	5.37726051268555e-06	1	0.00018279386810301	1
"SpisGene20163"	153	150	1.02273391200907	1	0.0243533286260429	1	0.0992369329018241	1
"SpisGene20164"	51	50	1.03991517517669	1	0.207857372084824	1	0.487095664504973	1
"SpisGene20166"	343	342	1.0083578819562	1	0.332097856220398	1	0.72776516563861	1
"SpisGene20167"	75	75	1.03199580969815	1	0.132289346725329	1	0.33896659893875	1
"SpisGene20174"	21	21	1	1	1	1	1	1
"SpisGene20175"	122	119	1	1	1	1	1	1
"SpisGene20176"	132	71	1	1	1	1	1	1
"SpisGene20177"	110	107	1.02365870585423	1	0.0377762281822776	1	0.135524817324701	1
"SpisGene20180"	339	333	1	1	1	1	1	1
"SpisGene20181"	88	88	1	1	1	1	1	1
"SpisGene20182"	108	100	1.03948411970745	1	0.000239046331968412	1	0.00344487834964102	1
"SpisGene20187"	21	11	1.25468270679578	1	0.0792142349779735	1	0.232113207833396	1
"SpisGene20188"	48	47	1	1	1	1	1	1
"SpisGene20192"	48	48	1	1	1	1	1	1
"SpisGene20193"	78	71	0.9394390523129	1	0.35982097364791	1	0.780034434656912	1
"SpisGene20195"	52	52	1	1	1	1	1	1
"SpisGene20196"	110	110	1	1	1	1	1	1
"SpisGene20197"	98	95	1.0164613947454	1	0.169104393771964	1	0.410607995569874	1
"SpisGene20199"	66	66	1.03207554275998	1	0.00802937761502029	1	0.0446918948918407	1
"SpisGene20200"	77	77	1	1	1	1	1	1
"SpisGene20201"	56	56	0.919041838341507	1	0.0348719797574089	1	0.127782311640347	1
"SpisGene20202"	60	59	1	1	1	1	1	1
"SpisGene20203"	133	124	1	1	1	1	1	1
"SpisGene20207"	79	76	1.0355664975605	1	0.0546615768755422	1	0.17696745396867	1
"SpisGene20208"	60	60	1.03309239258157	1	0.0922738514896765	1	0.26046327616113	1
"SpisGene20214"	42	34	1	1	1	1	1	1
"SpisGene20215"	63	31	0.910202821443381	1	0.00368332516351913	1	0.0257206108772017	1
"SpisGene20217"	12	8	1.55797306801226	1	0.0041778734510782	1	0.0280771337688591	1
"SpisGene20220"	38	28	1	1	1	1	1	1
"SpisGene20222"	1256	1204	1.02211350725858	1	0.00256340673366214	1	0.0199632279848516	1
"SpisGene20224"	464	405	1.06735267659361	1	1.92297249304548e-07	1	1.10770861175922e-05	1
"SpisGene20225"	61	58	1	1	1	1	1	1
"SpisGene20227"	160	155	1	1	1	1	1	1
"SpisGene20228"	43	40	1	1	1	1	1	1
"SpisGene20229"	123	123	1.04699856113759	1	1.64534742509655e-05	1	0.000425028908273193	1
"SpisGene20230"	58	58	1	1	1	1	1	1
"SpisGene20231"	15	15	1	1	1	1	1	1
"SpisGene20232"	124	120	1.03481031334456	1	0.00875561079967643	1	0.0475868949887269	1
"SpisGene20233"	182	173	1	1	1	1	1	1
"SpisGene20234"	40	33	0.91134880630382	1	0.0727646448889234	1	0.21829393466677	1
"SpisGene20236"	143	143	1	1	1	1	1	1
"SpisGene20237"	232	198	1	1	1	1	1	1
"SpisGene20238"	39	30	1.21309534809625	1	0.00352642971499701	1	0.0249234018505082	1
"SpisGene20239"	93	69	0.927569178884316	1	0.0191932157004669	1	0.0837398489734546	1
"SpisGene20241"	174	141	1	1	1	1	1	1
"SpisGene20247"	115	106	1	1	1	1	1	1
"SpisGene20248"	75	71	1.09200873932327	1	3.49118593181492e-11	1	7.29987216912696e-09	1
"SpisGene20249"	29	27	1.21345340126766	1	0.00642754657002189	1	0.0379488924288666	1
"SpisGene20252"	36	36	1.14957295912508	1	0.000111600636317642	4.7148351295535e-05	0.0019384925574798	0.00228165078190882
"SpisGene20253"	164	144	1	1	1	1	1	1
"SpisGene20257"	79	77	1	1	1	1	1	1
"SpisGene20258"	47	45	1.0399129084922	1	0.0178834763185236	1	0.0795922427959354	1
"SpisGene20260"	84	80	1.05557028543259	1	4.60596442623692e-05	1	0.000964901659197685	1
"SpisGene20261"	246	245	1.0227578995214	1	0.0214891340822774	1	0.0908941159922894	1
"SpisGene20262"	22	15	1	1	1	1	1	1
"SpisGene20264"	167	146	1	1	1	1	1	1
"SpisGene20269"	337	323	1.01722854913124	1	0.191181960624413	1	0.45553181845619	1
"SpisGene20270"	36	33	1	1	1	1	1	1
"SpisGene20274"	189	178	1	1	1	1	1	1
"SpisGene20275"	228	227	1.02709128975823	1	0.0010283498733433	1	0.0102575817249239	1
"SpisGene20276"	241	235	1.05907096278193	1	2.04662826170777e-11	1.12893548656681e-29	4.53614687924909e-09	2.0851438436889e-26
"SpisGene20277"	125	125	1.04962866862554	1	0.000226371119833257	1	0.00330434488310169	1
"SpisGene20278"	9	9	1.09064757536482	1	0.00929629520368694	1	0.049816993930009	1
"SpisGene20279"	259	256	1	1	1	1	1	1
"SpisGene20280"	268	266	1	1	1	1	1	1
"SpisGene20281"	62	62	1.01896507844516	1	0.305190889654091	1	0.676560399909309	1
"SpisGene20286"	30	30	1	1	1	1	1	1
"SpisGene20287"	32	32	1.03528708991102	1	0.283060068230088	1	0.634095750177044	1
"SpisGene20291"	185	184	1.03828926758704	1	1.23629334990677e-08	1	1.10488733094087e-06	1
"SpisGene20292"	77	77	1	1	1	1	1	1
"SpisGene20294"	109	109	1	1	1	1	1	1
"SpisGene20295"	43	42	1	1	1	1	1	1
"SpisGene20298"	56	55	1	1	1	1	1	1
"SpisGene20299"	10	10	1.08620641050628	1	0.104422860417521	1	0.284603822232761	1
"SpisGene20301"	70	63	1.03303798324236	1	0.0218217544250146	1	0.0918801985326793	1
"SpisGene20302"	18	18	1.09855732205537	1	0.00057695225171426	1	0.00682367647118189	1
"SpisGene20304"	209	209	1	1	1	1	1	1
"SpisGene20305"	44	42	1	1	1	1	1	1
"SpisGene20306"	158	156	1	1	1	1	1	1
"SpisGene20307"	24	12	1	1	1	1	1	1
"SpisGene20309"	6	6	0.691265528898415	1	0.0247381873122261	0.0134842941729131	0.100387311056388	0.286270015372075
"SpisGene20310"	160	159	1	1	1	1	1	1
"SpisGene20311"	14	12	1.12132394725748	1	0.000596751528254162	1	0.00697594982712302	1
"SpisGene20316"	44	19	0.860577335480031	1	0.0682886480356356	1.6313579690782e-05	0.208765461387838	0.000922383112924725
"SpisGene20325"	15	10	1.3133469043654	1	0.0270049928029462	1	0.107321185062785	1
"SpisGene20327"	138	134	1.02539991566636	1	0.0692460266669862	1	0.211283022909743	1
"SpisGene20329"	9	7	1	1	1	1	1	1
"SpisGene20331"	104	100	1	1	1	1	1	1
"SpisGene20337"	44	34	1	1	1	1	1	1
"SpisGene20345"	7	6	1	1	1	1	1	1
"SpisGene20346"	30	8	1	1	1	1	1	1
"SpisGene20348"	44	44	1	1	1	1	1	1
"SpisGene20349"	375	373	1.01089734211972	1	0.0910630403014289	1	0.257832904260201	1
"SpisGene20350"	39	34	1.0567455209355	1	0.927573909153546	0.000512435133807152	1	0.0171048378097918
"SpisGene20354"	444	385	0.984324106656748	1	0.0148171886117124	1	0.069284423710969	1
"SpisGene20355"	56	56	1.02667245439839	1	0.0487496103848747	1	0.162969285757219	1
"SpisGene20356"	477	430	1	1	1	1	1	1
"SpisGene20362"	74	32	1.14919459721915	1	0.00808279955072543	1	0.0448316239345041	1
"SpisGene20363"	34	29	1	1	1	1	1	1
"SpisGene20364"	66	51	1.0982530276204	1	0.0564536790083969	1	0.181496858361199	1
"SpisGene20366"	21	19	1	1	1	1	1	1
"SpisGene20367"	9	8	0.967221229660177	1	0.055650654515828	1	0.179592473309378	1
"SpisGene20372"	15	8	1.51274827255848	1	0.0100700964196131	0.0382514628346269	0.0528038926749385	0.71124615961969
"SpisGene20373"	13	6	1.79323022311892	1	0.00233814232602112	1	0.0186010719719785	1
"SpisGene20376"	64	62	1.01735520583051	1	0.318426286159346	1	0.701969385959393	1
"SpisGene20377"	59	58	1.02394032804502	1	0.0433783603407697	1	0.149570314031242	1
"SpisGene20378"	32	30	1.09505911299329	1	0.0213115154178424	1	0.0902806627907224	1
"SpisGene20379"	30	29	1.05237046477649	1	0.179214526775464	1	0.431095156441436	1
"SpisGene20381"	115	115	1.06311459948678	1	0.0136533943080249	1	0.0654724862490401	1
"SpisGene20385"	10	6	1	1	1	1	1	1
"SpisGene20386"	18	17	1	1	1	1	1	1
"SpisGene20388"	15	15	1.15944277874311	1	0.817137057964272	0.00670738006390753	1	0.157815681248882
"SpisGene20389"	158	157	1	1	1	1	1	1
"SpisGene20390"	60	60	0.964214966790904	1	0.0759280576276345	1	0.225525257204354	1
"SpisGene20392"	729	719	1	1	1	1	1	1
"SpisGene20393"	107	104	1.01763616267723	1	0.127955278272675	1	0.330844702244001	1
"SpisGene20395"	62	62	1	1	1	1	1	1
"SpisGene20396"	11	9	0.844220988842409	1	0.0438265132248119	1	0.150740353680126	1
"SpisGene20397"	99	99	1	1	1	1	1	1
"SpisGene20400"	26	12	0.628575776499024	1	0.000325758769243779	1	0.00435787915983014	1
"SpisGene20402"	16	10	1.24275305750683	1	0.0373150446402347	1	0.134305074603144	1
"SpisGene20403"	83	83	1.12827043097477	1	4.84375218746897e-23	1	5.96427352683679e-20	1
"SpisGene20405"	40	40	1.02846501118303	1	0.00311186924666353	1	0.022853369775696	1
"SpisGene20406"	20	13	1.12318458488056	1	0.0357753235511851	1	0.130072879131966	1
"SpisGene20407"	109	106	1.02800787973235	1	0.0105458089454104	1	0.0545350698707599	1
"SpisGene20408"	75	65	1	1	1	1	1	1
"SpisGene20409"	53	52	1	1	1	1	1	1
"SpisGene20412"	38	18	1	1	1	1	1	1
"SpisGene20416"	111	110	1	1	1	1	1	1
"SpisGene20417"	259	245	1.02690517137078	1	0.0306697364493399	1	0.117114969342786	1
"SpisGene20419"	20	9	1.51007612232154	1	0.000301440182921381	1	0.00411318745912473	1
"SpisGene20425"	67	5	1.2403121685708	1	0.0650865837995426	1	0.201398064422439	1
"SpisGene20426"	136	15	1.10678191578804	1	0.213137593756083	1	0.4971565594622	1
"SpisGene20436"	33	18	0.925577592472174	1	0.139768978268238	1	0.353864504168224	1
"SpisGene20446"	285	213	1	1	1	1	1	1
"SpisGene20447"	91	70	1.08452918151468	1	0.0200144957024231	1	0.0862701833427665	1
"SpisGene20453"	42	15	1	1	1	1	1	1
"SpisGene20456"	32	32	1	1	1	1	1	1
"SpisGene20457"	136	118	1.02339256843359	1	0.00293295541184209	1	0.0220359402535824	1
"SpisGene20458"	30	30	0.95087534817672	1	0.0132218130029732	1	0.064080878430306	1
"SpisGene20459"	74	72	1	1	1	1	1	1
"SpisGene20461"	53	27	1	1	1	1	1	1
"SpisGene20475"	43	43	1	1	1	1	1	1
"SpisGene20477"	74	73	1	1	1	1	1	1
"SpisGene20478"	10	10	1	1	1	1	1	1
"SpisGene20480"	53	52	1.09256558615572	1	0.000189876494209165	1	0.00293065641897767	1
"SpisGene20481"	159	157	1.01352611679231	1	0.0290586742379887	1	0.112833997163767	1
"SpisGene20483"	197	176	0.983580815784088	1	0.466949505874395	1	0.987733236132858	1
"SpisGene20487"	10	7	1	1	1	1	1	1
"SpisGene20488"	64	58	1	1	1	1	1	1
"SpisGene20491"	30	14	1	1	1	1	1	1
"SpisGene20494"	9	7	1	1	1	1	1	1
"SpisGene20495"	16	16	1	1	1	1	1	1
"SpisGene20503"	43	42	1	1	1	1	1	1
"SpisGene20506"	58	56	1	1	1	1	1	1
"SpisGene20507"	34	31	1.05066653187605	1	0.145344143185159	1	0.36457759048844	1
"SpisGene20508"	42	42	1.04097782012559	1	0.12142757607325	1	0.318196586852934	1
"SpisGene20510"	8	8	1.09472347968244	1	0.0732818916928294	1	0.219548506012418	1
"SpisGene20511"	292	235	1	1	1	1	1	1
"SpisGene20512"	141	141	0.96886381670364	1	0.00702805253203373	1	0.04037577924313	1
"SpisGene20513"	127	127	1.01176452898388	1	0.0359340733402747	1	0.130436095891557	1
"SpisGene20522"	49	38	1	1	1	1	1	1
"SpisGene20524"	58	58	1	1	1	1	1	1
"SpisGene20525"	130	122	1	1	1	1	1	1
"SpisGene20526"	134	132	1	1	1	1	1	1
"SpisGene20528"	99	90	0.981074517845415	1	0.0221970433220738	1	0.0929307268965704	1
